id,apn,sale_date,opening_bid,winning_bid,notes
0216,5012330300,03/13 - 3/15/2023,"$246,000.00","$686,100.00",Forfeited
0218,5060910200,03/13 - 3/15/2023,"$142,100.00","$150,600.00",
0219,5060920100,03/13 - 3/15/2023,"$38,700.00","$80,700.00",
0228,5211201300,03/13 - 3/15/2023,"$8,700.00","$85,100.00",
0230,5290400200,03/13 - 3/15/2023,$500.00,"$10,100.00",
0233,5396012624,03/13 - 3/15/2023,"$111,000.00","$331,100.00",
0247,5754700100,03/13 - 3/15/2023,"$164,000.00","$542,100.00",Forfeited
0250,5793562700,03/13 - 3/15/2023,"$7,500.00","$79,500.00",
0254,5831902700,03/13 - 3/15/2023,$800.00,"$53,400.00",
0257,5931901200,03/13 - 3/15/2023,"$2,000.00","$77,200.00",
0300,6451030100,03/13 - 3/15/2023,"$1,000.00","$25,900.00",
0301,6451030200,03/13 - 3/15/2023,"$1,200.00","$21,500.00",
0302,6451031100,03/13 - 3/15/2023,"$1,200.00","$21,300.00",
0304,6590501100,03/13 - 3/15/2023,"$6,400.00","$19,600.00",Forfeited
2006,1472642315,03/13 - 3/15/2023,$900.00,"$1,000.00",
2009,1472644044,03/13 - 3/15/2023,$600.00,$800.00,
2015,1502641741,03/13 - 3/15/2023,$100.00,$600.00,
2016,1853651411,03/13 - 3/15/2023,$900.00,-,No Bids
2017,1853654706,03/13 - 3/15/2023,$100.00,$200.00,
2018,1853660313,03/13 - 3/15/2023,$900.00,-,No Bids
2020,1853664613,03/13 - 3/15/2023,$100.00,$200.00,
2021,1853665443,03/13 - 3/15/2023,$900.00,-,No Bids
2022,1853665521,03/13 - 3/15/2023,$900.00,-,No Bids
2023,1853672735,03/13 - 3/15/2023,$900.00,-,No Bids
2025,1853685628,03/13 - 3/15/2023,$800.00,-,No Bids
2026,1853685734,03/13 - 3/15/2023,$100.00,$300.00,
2027,1853686236,03/13 - 3/15/2023,$900.00,-,No Bids
2028,1853690720,03/13 - 3/15/2023,$900.00,-,No Bids
2029,1854816030,03/13 - 3/15/2023,$100.00,$200.00,
2030,1854816831,03/13 - 3/15/2023,$700.00,-,No Bids
2032,1854824842,03/13 - 3/15/2023,$100.00,$200.00,
2033,1854831627,03/13 - 3/15/2023,$800.00,$800.00,Forfeited
2034,1854834552,03/13 - 3/15/2023,$100.00,$200.00,
2035,1854847348,03/13 - 3/15/2023,$600.00,-,No Bids
2038,1854863013,03/13 - 3/15/2023,$600.00,$600.00,
2039,1854882611,03/13 - 3/15/2023,$600.00,-,No Bids
2040,2032530345,03/13 - 3/15/2023,$900.00,-,No Bids
2041,2032530715,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2042,2032530915,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2043,2032530919,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2044,2032530944,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2045,2032530949,03/13 - 3/15/2023,"$1,300.00",-,No Bids
2046,2032531243,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2047,2032531411,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2048,2032531516,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2049,2032531525,03/13 - 3/15/2023,"$1,000.00","$3,300.00",
2050,2032531542,03/13 - 3/15/2023,"$1,200.00",-,No Bids
2052,2032532707,03/13 - 3/15/2023,$100.00,$500.00,
2055,2032533609,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2057,2032533943,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2058,2032533944,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2059,2032534313,03/13 - 3/15/2023,"$1,200.00",-,No Bids
2060,2032534502,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2061,2032534913,03/13 - 3/15/2023,"$1,200.00",-,No Bids
2062,2032535501,03/13 - 3/15/2023,$700.00,-,No Bids
2063,2032535550,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2064,2032535819,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2065,2032541711,03/13 - 3/15/2023,$900.00,-,No Bids
2067,2032542015,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2068,2032542107,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2069,2032542149,03/13 - 3/15/2023,"$1,200.00",-,No Bids
2071,2032544102,03/13 - 3/15/2023,$700.00,-,No Bids
2072,2032544141,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2073,2032544219,03/13 - 3/15/2023,"$1,200.00","$1,200.00",
2074,2032545901,03/13 - 3/15/2023,"$1,300.00",-,No Bids
2075,2032546220,03/13 - 3/15/2023,$600.00,"$2,100.00",
2076,2032546311,03/13 - 3/15/2023,$100.00,$800.00,
2077,2032546601,03/13 - 3/15/2023,$100.00,$500.00,
2079,2032546742,03/13 - 3/15/2023,$100.00,$500.00,
2080,2041240117,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2081,2041240149,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2082,2041241005,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2083,2041241209,03/13 - 3/15/2023,$700.00,$700.00,
2084,2041241344,03/13 - 3/15/2023,$800.00,-,No Bids
2085,2041241509,03/13 - 3/15/2023,$800.00,-,No Bids
2086,2041241947,03/13 - 3/15/2023,$700.00,-,No Bids
2087,2041242513,03/13 - 3/15/2023,$800.00,-,No Bids
2088,2041242532,03/13 - 3/15/2023,$800.00,-,No Bids
2089,2041242701,03/13 - 3/15/2023,$700.00,-,No Bids
2090,2041242829,03/13 - 3/15/2023,$800.00,-,No Bids
2091,2041242908,03/13 - 3/15/2023,$800.00,$800.00,
2092,2041243150,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2093,2041243804,03/13 - 3/15/2023,$900.00,-,No Bids
2094,2041243940,03/13 - 3/15/2023,$800.00,-,No Bids
2095,2041244013,03/13 - 3/15/2023,$700.00,-,No Bids
2096,2041244105,03/13 - 3/15/2023,$900.00,-,No Bids
2097,2041244214,03/13 - 3/15/2023,$800.00,-,No Bids
2098,2041244502,03/13 - 3/15/2023,$700.00,-,No Bids
2099,2041244643,03/13 - 3/15/2023,$800.00,-,No Bids
2100,2041244727,03/13 - 3/15/2023,$800.00,-,No Bids
2101,2041244751,03/13 - 3/15/2023,$800.00,-,No Bids
2102,2041245220,03/13 - 3/15/2023,$800.00,-,No Bids
2106,2158121033,03/13 - 3/15/2023,"$1,500.00",-,No Bids
2108,2158141205,03/13 - 3/15/2023,$900.00,$900.00,
2109,2158141812,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2110,2158151403,03/13 - 3/15/2023,$700.00,$900.00,
2114,2158181508,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2115,2159423830,03/13 - 3/15/2023,"$1,400.00","$1,500.00",
2118,2159453720,03/13 - 3/15/2023,$900.00,-,No Bids
2119,2159453721,03/13 - 3/15/2023,$900.00,$900.00,
2120,2159454225,03/13 - 3/15/2023,"$1,400.00","$1,400.00",
2121,2159464004,03/13 - 3/15/2023,$900.00,$900.00,
2122,2159473708,03/13 - 3/15/2023,$900.00,-,No Bids
2123,2159473709,03/13 - 3/15/2023,$900.00,-,No Bids
2124,2159473732,03/13 - 3/15/2023,"$1,400.00","$2,100.00",
2125,2159473738,03/13 - 3/15/2023,"$1,400.00",-,No Bids
2126,2159474103,03/13 - 3/15/2023,$800.00,$800.00,Forfeited
2127,2159474104,03/13 - 3/15/2023,$800.00,-,No Bids
2128,2886510225,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2129,2886510319,03/13 - 3/15/2023,$900.00,-,No Bids
2130,2886510525,03/13 - 3/15/2023,$100.00,-,No Bids
2131,2886511411,03/13 - 3/15/2023,$100.00,-,No Bids
2132,2886511518,03/13 - 3/15/2023,$100.00,-,No Bids
2133,2886511603,03/13 - 3/15/2023,$100.00,-,No Bids
2134,2886511610,03/13 - 3/15/2023,$100.00,-,No Bids
2135,2886512809,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2136,2886512820,03/13 - 3/15/2023,$100.00,$100.00,
2137,2886513616,03/13 - 3/15/2023,$100.00,-,No Bids
2138,2886514009,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2139,2886514108,03/13 - 3/15/2023,$100.00,-,No Bids
2140,2886514914,03/13 - 3/15/2023,$100.00,$100.00,
2141,2886515924,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2142,2886800513,03/13 - 3/15/2023,$100.00,$100.00,
2143,2886804705,03/13 - 3/15/2023,$100.00,$100.00,
2144,2886812442,03/13 - 3/15/2023,$100.00,-,No Bids
2145,2886814402,03/13 - 3/15/2023,$500.00,-,No Bids
2147,2886816307,03/13 - 3/15/2023,$100.00,-,No Bids
2148,2886816541,03/13 - 3/15/2023,$100.00,-,No Bids
2149,2886822335,03/13 - 3/15/2023,$100.00,-,No Bids
2150,2886822446,03/13 - 3/15/2023,$500.00,-,No Bids
2151,2886822449,03/13 - 3/15/2023,$500.00,-,No Bids
2152,2886823436,03/13 - 3/15/2023,$500.00,-,No Bids
2153,2886825108,03/13 - 3/15/2023,$500.00,-,No Bids
2154,2886825112,03/13 - 3/15/2023,$500.00,-,No Bids
2155,2886825329,03/13 - 3/15/2023,$500.00,-,No Bids
2156,2886828348,03/13 - 3/15/2023,$100.00,$100.00,
2157,2886829418,03/13 - 3/15/2023,$500.00,-,No Bids
2158,2886829442,03/13 - 3/15/2023,$500.00,-,No Bids
2159,2886829539,03/13 - 3/15/2023,$500.00,-,No Bids
2160,2982130238,03/13 - 3/15/2023,$800.00,$800.00,
2161,2982130246,03/13 - 3/15/2023,$800.00,-,No Bids
2162,2982130409,03/13 - 3/15/2023,$800.00,-,No Bids
2164,2982130614,03/13 - 3/15/2023,$100.00,$300.00,
2165,2982130622,03/13 - 3/15/2023,$800.00,$800.00,
2166,2982130660,03/13 - 3/15/2023,$100.00,$300.00,
2167,2982130782,03/13 - 3/15/2023,$800.00,$800.00,
2168,2982130841,03/13 - 3/15/2023,$100.00,$400.00,
2169,2982130914,03/13 - 3/15/2023,$100.00,$300.00,
2170,2982130978,03/13 - 3/15/2023,$100.00,$200.00,
2171,2982131069,03/13 - 3/15/2023,$100.00,$100.00,
2172,2982131132,03/13 - 3/15/2023,$800.00,$800.00,
2173,2982131134,03/13 - 3/15/2023,$100.00,$400.00,
2174,2982131176,03/13 - 3/15/2023,$100.00,$200.00,
2175,2982131249,03/13 - 3/15/2023,$100.00,$200.00,
2176,2982131324,03/13 - 3/15/2023,$800.00,$800.00,
2177,2982131336,03/13 - 3/15/2023,$800.00,-,No Bids
2178,2982131353,03/13 - 3/15/2023,$800.00,$800.00,
2179,2982131356,03/13 - 3/15/2023,$100.00,$100.00,
2180,2982131416,03/13 - 3/15/2023,$800.00,$800.00,
2181,2982131428,03/13 - 3/15/2023,$100.00,$200.00,
2182,2982131450,03/13 - 3/15/2023,$800.00,$800.00,
2183,2982131473,03/13 - 3/15/2023,$800.00,$800.00,
2184,2982131874,03/13 - 3/15/2023,$800.00,-,No Bids
2185,2982132065,03/13 - 3/15/2023,$800.00,-,No Bids
2186,2982132132,03/13 - 3/15/2023,$800.00,-,No Bids
2187,2982132154,03/13 - 3/15/2023,$100.00,$200.00,
2188,2982132160,03/13 - 3/15/2023,$100.00,$100.00,
2189,2982132174,03/13 - 3/15/2023,$100.00,$200.00,
2190,2982132519,03/13 - 3/15/2023,$900.00,-,No Bids
2191,2982132617,03/13 - 3/15/2023,$100.00,"$1,500.00",
2192,2982133114,03/13 - 3/15/2023,$900.00,-,No Bids
2193,2982720444,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2194,2982720647,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2195,2982720816,03/13 - 3/15/2023,"$1,100.00","$1,100.00",
2196,2982720821,03/13 - 3/15/2023,$800.00,"$1,900.00",
2197,2982721034,03/13 - 3/15/2023,$100.00,$700.00,Forfeited
2198,2982721126,03/13 - 3/15/2023,$900.00,"$3,000.00",
2199,2982721214,03/13 - 3/15/2023,$900.00,-,No Bids
2200,2982721246,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2202,2982721420,03/13 - 3/15/2023,$900.00,-,No Bids
2203,2982721438,03/13 - 3/15/2023,$900.00,$900.00,
2204,2982721803,03/13 - 3/15/2023,$900.00,-,No Bids
2205,2982721952,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2206,2982722125,03/13 - 3/15/2023,"$1,200.00","$3,900.00",
2207,2982722137,03/13 - 3/15/2023,"$1,500.00",-,No Bids
2208,2982722308,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2209,2982722603,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2210,2982722651,03/13 - 3/15/2023,$900.00,-,No Bids
2211,2982722716,03/13 - 3/15/2023,$900.00,-,No Bids
2212,2982722846,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2213,2982722909,03/13 - 3/15/2023,$800.00,-,No Bids
2214,2982722933,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2215,2982723104,03/13 - 3/15/2023,$800.00,-,No Bids
2216,2982723207,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2217,2982723321,03/13 - 3/15/2023,$900.00,-,No Bids
2218,2982723329,03/13 - 3/15/2023,"$1,100.00","$3,100.00",
2219,2982723502,03/13 - 3/15/2023,$800.00,-,No Bids
2220,2982723552,03/13 - 3/15/2023,$900.00,$900.00,
2221,2982724310,03/13 - 3/15/2023,$800.00,-,No Bids
2222,2982724444,03/13 - 3/15/2023,$900.00,-,No Bids
2223,2982724502,03/13 - 3/15/2023,$900.00,-,No Bids
2224,2982724614,03/13 - 3/15/2023,$900.00,-,No Bids
2225,2982724619,03/13 - 3/15/2023,$800.00,-,No Bids
2226,2982724644,03/13 - 3/15/2023,$900.00,-,No Bids
2227,2982724715,03/13 - 3/15/2023,"$1,000.00","$2,200.00",
2228,2982724918,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2229,2982725325,03/13 - 3/15/2023,"$1,000.00","$2,100.00",
2230,2982725333,03/13 - 3/15/2023,"$1,000.00","$2,000.00",
2231,2982725417,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2232,2982725438,03/13 - 3/15/2023,$900.00,-,No Bids
2233,2982725711,03/13 - 3/15/2023,$800.00,-,No Bids
2234,2982725826,03/13 - 3/15/2023,"$1,000.00","$3,100.00",
2235,2982725836,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2236,2982725918,03/13 - 3/15/2023,$900.00,-,No Bids
2237,2982725939,03/13 - 3/15/2023,$800.00,-,No Bids
2238,2982726118,03/13 - 3/15/2023,$900.00,-,No Bids
2239,2982726304,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2240,2982726306,03/13 - 3/15/2023,$800.00,-,No Bids
2241,2982726540,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2242,2982726541,03/13 - 3/15/2023,$900.00,-,No Bids
2243,2982726952,03/13 - 3/15/2023,$900.00,$900.00,
2244,2982727138,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2245,2982727313,03/13 - 3/15/2023,$900.00,-,No Bids
2246,2982727524,03/13 - 3/15/2023,$800.00,$800.00,
2247,2982727542,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2248,2982727749,03/13 - 3/15/2023,$900.00,-,No Bids
2249,2982728103,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2250,2982728117,03/13 - 3/15/2023,$100.00,$200.00,
2251,2982728248,03/13 - 3/15/2023,$800.00,-,No Bids
2252,2982728517,03/13 - 3/15/2023,$800.00,-,No Bids
2253,2982728526,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2254,2982728916,03/13 - 3/15/2023,$700.00,-,No Bids
2255,2982728924,03/13 - 3/15/2023,"$1,200.00","$1,200.00",
2256,2982729010,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2257,2982729142,03/13 - 3/15/2023,$800.00,-,No Bids
2258,2982729203,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2259,2982729437,03/13 - 3/15/2023,"$1,100.00","$1,100.00",
2260,2982729633,03/13 - 3/15/2023,"$1,100.00","$1,100.00",Forfeited
2261,2982729644,03/13 - 3/15/2023,"$1,000.00",-,No Bids
2262,2982729708,03/13 - 3/15/2023,$900.00,-,No Bids
2266,2993102040,03/13 - 3/15/2023,$700.00,"$1,100.00",
2267,2993102120,03/13 - 3/15/2023,"$1,500.00","$1,800.00",
2268,2993102204,03/13 - 3/15/2023,"$1,500.00",-,No Bids
2269,2993102442,03/13 - 3/15/2023,"$1,600.00","$2,500.00",
2270,2993102809,03/13 - 3/15/2023,$800.00,$800.00,
2272,3504004991,03/13 - 3/15/2023,$800.00,"$2,900.00",
2273,3504004992,03/13 - 3/15/2023,$800.00,"$1,900.00",
2274,4155213903,03/13 - 3/15/2023,"$1,100.00","$11,000.00",
2275,4155214210,03/13 - 3/15/2023,"$1,000.00","$6,700.00",
2276,5335741406,03/13 - 3/15/2023,$500.00,-,No Bids
2277,5335741441,03/13 - 3/15/2023,$500.00,-,No Bids
2278,5335741705,03/13 - 3/15/2023,$500.00,$500.00,
2279,5335741746,03/13 - 3/15/2023,$500.00,-,No Bids
2280,5335742123,03/13 - 3/15/2023,$600.00,-,No Bids
2281,5335742233,03/13 - 3/15/2023,$100.00,$300.00,
2282,5335742448,03/13 - 3/15/2023,$500.00,-,No Bids
2283,5335742516,03/13 - 3/15/2023,$600.00,-,No Bids
2285,5335742724,03/13 - 3/15/2023,$500.00,-,No Bids
2286,5335742806,03/13 - 3/15/2023,$500.00,$500.00,
2287,5335742906,03/13 - 3/15/2023,$500.00,-,No Bids
2288,5335743004,03/13 - 3/15/2023,$600.00,-,No Bids
2289,5335743440,03/13 - 3/15/2023,$500.00,-,No Bids
2290,5335743520,03/13 - 3/15/2023,$500.00,$500.00,
2291,5335743847,03/13 - 3/15/2023,$500.00,-,No Bids
2292,5335743932,03/13 - 3/15/2023,$500.00,-,No Bids
2293,5335743943,03/13 - 3/15/2023,$500.00,-,No Bids
2294,5335744301,03/13 - 3/15/2023,$600.00,-,No Bids
2295,5335744421,03/13 - 3/15/2023,$600.00,-,No Bids
2296,5335744516,03/13 - 3/15/2023,$500.00,-,No Bids
2297,5335744622,03/13 - 3/15/2023,$500.00,-,No Bids
2298,5335744824,03/13 - 3/15/2023,$700.00,-,No Bids
2299,5335744912,03/13 - 3/15/2023,$500.00,-,No Bids
2300,5335745103,03/13 - 3/15/2023,$700.00,-,No Bids
2301,5335745108,03/13 - 3/15/2023,$600.00,-,No Bids
2302,5335745222,03/13 - 3/15/2023,$600.00,-,No Bids
2303,5335745235,03/13 - 3/15/2023,$600.00,$700.00,
2304,5335745749,03/13 - 3/15/2023,$600.00,-,No Bids
2305,5335746122,03/13 - 3/15/2023,$600.00,-,No Bids
2306,5335746140,03/13 - 3/15/2023,$600.00,-,No Bids
2307,5335746208,03/13 - 3/15/2023,$700.00,$700.00,
2308,5335746318,03/13 - 3/15/2023,$700.00,-,No Bids
2309,5335746601,03/13 - 3/15/2023,$600.00,-,No Bids
2310,5375703250,03/13 - 3/15/2023,"$1,100.00","$1,100.00",
2311,5375703449,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2312,5375704809,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2313,5375705102,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2314,5375705346,03/13 - 3/15/2023,"$1,200.00","$1,400.00",
2315,5375705401,03/13 - 3/15/2023,"$1,100.00","$1,300.00",
2316,5375706015,03/13 - 3/15/2023,"$1,100.00",-,No Bids
2317,5375706249,03/13 - 3/15/2023,"$1,400.00","$1,600.00",
2318,5375707814,03/13 - 3/15/2023,"$1,200.00","$1,700.00",
2320,5375713613,03/13 - 3/15/2023,$700.00,"$1,000.00",
2321,5375713703,03/13 - 3/15/2023,$900.00,-,No Bids
2322,5375714707,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2323,5375715320,03/13 - 3/15/2023,"$1,000.00","$1,000.00",
2326,5375717607,03/13 - 3/15/2023,$900.00,$900.00,
2327,5375725152,03/13 - 3/15/2023,"$1,200.00","$1,800.00",
2328,5375725214,03/13 - 3/15/2023,$900.00,$900.00,
2329,5375727443,03/13 - 3/15/2023,"$1,100.00","$1,900.00",
0016,1093720700,05/16 - 5/18/2022,"$16,800.00","$109,200.00",
0041,1270611500,05/16 - 5/18/2022,"$10,400.00","$103,100.00",
0048,1350625000,05/16 - 5/18/2022,"$1,900.00","$15,100.00",
0092,1984020500,05/16 - 5/18/2022,"$8,600.00","$11,000.00",
0110,2251713700,05/16 - 5/18/2022,"$97,000.00","$600,100.00",Forfeited
0126,2362608007,05/16 - 5/18/2022,"$50,000.00","$390,100.00",
0167,2910232900,05/16 - 5/18/2022,"$2,600.00","$21,700.00",
0168,2910233000,05/16 - 5/18/2022,"$2,900.00","$45,800.00",
0169,2910233100,05/16 - 5/18/2022,"$4,800.00","$26,000.00",
0177,2920641400,05/16 - 5/18/2022,"$1,800.00","$25,100.00",
0219,4010901900,05/16 - 5/18/2022,"$31,100.00","$100,000.00",
0368,5931901200,05/16 - 5/18/2022,"$2,700.00","$35,200.00",Forfeited
2007,1502640906,05/16 - 5/18/2022,$100.00,-,No Bids
2008,1502641741,05/16 - 5/18/2022,$100.00,-,No Bids
2010,1853654706,05/16 - 5/18/2022,$100.00,$100.00,Forfeited
2012,1853664613,05/16 - 5/18/2022,$100.00,-,No Bids
2019,1853685734,05/16 - 5/18/2022,$100.00,-,No Bids
2028,1854816030,05/16 - 5/18/2022,$100.00,$100.00,Forfeited
2033,1854834552,05/16 - 5/18/2022,$100.00,-,No Bids
2045,2032530703,05/16 - 5/18/2022,$100.00,$300.00,
2046,2032530913,05/16 - 5/18/2022,$100.00,$300.00,
2047,2032531352,05/16 - 5/18/2022,$100.00,$500.00,
2048,2032531404,05/16 - 5/18/2022,$100.00,$100.00,
2049,2032531545,05/16 - 5/18/2022,$100.00,$100.00,
2050,2032532547,05/16 - 5/18/2022,$100.00,$300.00,
2052,2032532716,05/16 - 5/18/2022,$100.00,$300.00,
2053,2032533401,05/16 - 5/18/2022,$100.00,$200.00,
2057,2032533923,05/16 - 5/18/2022,$100.00,"$2,600.00",
2060,2032541245,05/16 - 5/18/2022,$100.00,$200.00,
2061,2032541421,05/16 - 5/18/2022,$100.00,"$1,100.00",
2062,2032541840,05/16 - 5/18/2022,$100.00,$100.00,
2063,2032542045,05/16 - 5/18/2022,$100.00,$500.00,
2064,2032542147,05/16 - 5/18/2022,$100.00,$100.00,
2065,2032542640,05/16 - 5/18/2022,$100.00,"$1,100.00",
2066,2032542705,05/16 - 5/18/2022,$100.00,$100.00,
2067,2032543003,05/16 - 5/18/2022,$100.00,$100.00,
2073,2159433625,05/16 - 5/18/2022,$100.00,$600.00,
2079,2159453524,05/16 - 5/18/2022,$100.00,$700.00,
2080,2159453743,05/16 - 5/18/2022,$100.00,$300.00,
2083,2159454149,05/16 - 5/18/2022,$100.00,$100.00,
2085,2159474118,05/16 - 5/18/2022,$100.00,$100.00,
2086,2886510525,05/16 - 5/18/2022,$100.00,-,No Bids
2087,2886511411,05/16 - 5/18/2022,$100.00,-,No Bids
2088,2886511518,05/16 - 5/18/2022,$100.00,-,No Bids
2089,2886511603,05/16 - 5/18/2022,$100.00,-,No Bids
2090,2886511610,05/16 - 5/18/2022,$100.00,-,No Bids
2093,2886512820,05/16 - 5/18/2022,$100.00,-,No Bids
2094,2886513616,05/16 - 5/18/2022,$100.00,-,No Bids
2095,2886514108,05/16 - 5/18/2022,$100.00,-,No Bids
2098,2886514914,05/16 - 5/18/2022,$100.00,-,No Bids
2100,2886800513,05/16 - 5/18/2022,$100.00,-,No Bids
2102,2886804705,05/16 - 5/18/2022,$100.00,-,No Bids
2105,2886812442,05/16 - 5/18/2022,$100.00,-,No Bids
2107,2886816307,05/16 - 5/18/2022,$100.00,-,No Bids
2108,2886816541,05/16 - 5/18/2022,$100.00,-,No Bids
2109,2886822335,05/16 - 5/18/2022,$100.00,-,No Bids
2113,2886828348,05/16 - 5/18/2022,$100.00,-,No Bids
2115,2982725207,05/16 - 5/18/2022,$100.00,$100.00,
2116,2982725343,05/16 - 5/18/2022,$100.00,$100.00,
2119,1502640340,05/16 - 5/18/2022,$100.00,$100.00,
2121,1502640444,05/16 - 5/18/2022,$100.00,-,No Bids
2125,2032530612,05/16 - 5/18/2022,$100.00,$100.00,
2126,2032531905,05/16 - 5/18/2022,$100.00,$200.00,
2128,2032532347,05/16 - 5/18/2022,$100.00,$100.00,
2130,2032535722,05/16 - 5/18/2022,$100.00,"$1,100.00",
2133,2032540247,05/16 - 5/18/2022,$100.00,$100.00,
2135,2032543648,05/16 - 5/18/2022,$100.00,$100.00,
2138,2032544351,05/16 - 5/18/2022,$100.00,$100.00,
2139,2032544404,05/16 - 5/18/2022,$100.00,$100.00,
2140,2032544449,05/16 - 5/18/2022,$100.00,$100.00,
2141,2032544542,05/16 - 5/18/2022,$100.00,$100.00,
2142,2032544543,05/16 - 5/18/2022,$100.00,$100.00,
2144,2032544816,05/16 - 5/18/2022,$100.00,$100.00,
2145,5335741933,05/16 - 5/18/2022,$100.00,$100.00,
2147,5335742204,05/16 - 5/18/2022,$100.00,$100.00,
2148,5335742213,05/16 - 5/18/2022,$100.00,$100.00,
2150,5335742223,05/16 - 5/18/2022,$100.00,$100.00,
2152,5335742315,05/16 - 5/18/2022,$100.00,$200.00,
2153,5335742318,05/16 - 5/18/2022,$100.00,$100.00,
2154,5335742424,05/16 - 5/18/2022,$100.00,$100.00,
2155,5335742439,05/16 - 5/18/2022,$100.00,$100.00,
2157,5335742812,05/16 - 5/18/2022,$100.00,$100.00,
2158,5335743012,05/16 - 5/18/2022,$100.00,$100.00,
2161,5335743536,05/16 - 5/18/2022,$100.00,$100.00,
2163,5335743727,05/16 - 5/18/2022,$100.00,$100.00,
2164,5335743935,05/16 - 5/18/2022,$100.00,$100.00,
2165,5335744102,05/16 - 5/18/2022,$100.00,$100.00,
2166,5335744143,05/16 - 5/18/2022,$100.00,$100.00,
2167,5335744219,05/16 - 5/18/2022,$100.00,$100.00,
2168,5335744311,05/16 - 5/18/2022,$100.00,$100.00,
2169,5335744342,05/16 - 5/18/2022,$100.00,$100.00,
2170,5335744351,05/16 - 5/18/2022,$100.00,$100.00,
2171,5335744443,05/16 - 5/18/2022,$100.00,$100.00,
2172,5335744502,05/16 - 5/18/2022,$100.00,$200.00,
2173,5335744810,05/16 - 5/18/2022,$100.00,$100.00,
2174,5335744924,05/16 - 5/18/2022,$100.00,$100.00,
2175,5335744927,05/16 - 5/18/2022,$100.00,$100.00,
2176,5335744942,05/16 - 5/18/2022,$100.00,$100.00,
2177,5335745009,05/16 - 5/18/2022,$100.00,$100.00,
2178,5335745033,05/16 - 5/18/2022,$100.00,$100.00,
2180,5335745325,05/16 - 5/18/2022,$100.00,$200.00,
2182,5335745820,05/16 - 5/18/2022,$100.00,$100.00,
2183,5335745926,05/16 - 5/18/2022,$100.00,$100.00,
2184,5335745934,05/16 - 5/18/2022,$100.00,$100.00,
2185,5335746205,05/16 - 5/18/2022,$100.00,$100.00,
2186,5335746615,05/16 - 5/18/2022,$100.00,$100.00,
2187,5335746734,05/16 - 5/18/2022,$100.00,$100.00,
2191,5335747031,05/16 - 5/18/2022,$100.00,$100.00,
2193,5375703409,05/16 - 5/18/2022,$100.00,$200.00,
2199,2032545743,05/16 - 5/18/2022,$100.00,"$1,400.00",
2203,2032546509,05/16 - 5/18/2022,$100.00,$100.00,
2204,2032546601,05/16 - 5/18/2022,$100.00,-,No Bids
2205,2032546612,05/16 - 5/18/2022,$100.00,$100.00,
